respondentID,Owners,AreaType,HistoricalBuilding,ROOFsunlight,HPrenovation,PrivateParking,OWNconventionalcar,OWNhybridcar,OWNelectriccar,OWNsolarsystem,OWNthermal,OWNheatpump,OWNstoragebattery,FutureNOcar,WhenConventionalCar,WhenHeV,EVWoMowners,VoiturePrincipale,CarPurchaseFrequency,WhenThermique,HPWoMowners,PVWoMowners,BatteryOWNERS_r1,Battery_installation,CarSize,neighboordhood_r2,PVPROBben_savings.x,PVPROBben_independence.x,PVPROBben_environment.x,PVPROBben_collectiveAction.x,PVPROBrisks_highInvestCost.x,PVPROBrisks_lowReturnOnInvestment.x,HPPROBben_savings.x,HPPROBben_environment.x,HPPROBben_collectiveAction.x,HPPROBrisks_highInvestCost.x,HPPROBrisks_lowReturnOnInvestment.x,EVPROBben_savings,EVPROBben_independence,EVPROBben_environment,EVPROBben_collectiveAction,EVPROBrisks_highInvestCost,EVPROBrisks_lowReturnOnInvestment,NegEmotionsCC,PosEmotionsCC,PVEmotion.x,EVEmotion,PVIntercept,PVInvCost,PVNetBill,PVGHG,PVSelfsuff,PVPeers,PVPROBben_savings.y,PVPROBben_independence.y,PVPROBben_environment.y,PVPROBben_collectiveAction.y,PVPROBrisks_highInvestCost.y,PVPROBrisks_lowReturnOnInvestment.y,PVEmotion.y,PVNegEmotionsCC,PVPosEmotionsCC,PVOWNelectriccar,PVOWNheatpump,sEVIntercept,sEVInvCost,sEVSavings,sEVGHG,sEVRange,sEVPeers,sEVPROBben_savings,sEVPROBben_independence,sEVPROBben_environment,sEVPROBben_collectiveAction,sEVPROBrisks_highInvestCost,sEVPROBrisks_lowReturnOnInvestment,sEVEmotion,sEVNegEmotionsCC,sEVPosEmotionsCC,sEVOWNsolarpanels,sEVOWNheatpump,mEVIntercept,mEVInvCost,mEVSavings,mEVGHG,mEVRange,mEVPeers,mEVPROBben_savings,mEVPROBben_independence,mEVPROBben_environment,mEVPROBben_collectiveAction,mEVPROBrisks_highInvestCost,mEVPROBrisks_lowReturnOnInvestment,mEVEmotion,mEVNegEmotionsCC,mEVPosEmotionsCC,mEVOWNsolarpanels,mEVOWNheatpump,lEVIntercept,lEVInvCost,lEVSavings,lEVGHG,lEVRange,lEVPeers,lEVPROBben_savings,lEVPROBben_independence,lEVPROBben_environment,lEVPROBben_collectiveAction,lEVPROBrisks_highInvestCost,lEVPROBrisks_lowReturnOnInvestment,lEVEmotion,lEVNegEmotionsCC,lEVPosEmotionsCC,lEVOWNsolarpanels,lEVOWNheatpump,HPIntercept,HPInvCost,HPSavings,HPGHG,HPPeers,HPPROBben_savings.y,HPPROBben_environment.y,HPPROBben_collectiveAction.y,HPPROBrisks_highInvestCost.y,HPPROBrisks_lowReturnOnInvestment.y,HPEmotion.y,HPNegEmotionsCC,HPPosEmotionsCC,HPOWNelectriccar,HPOWNsolarpanels,emoPVposWOM,emoPVnegWOM,emoHPposWOM,emoHPnegWOM,emoEVposWOM,emoEVnegWOM
1379,0,urban,Yes,Yes,2000-2009,Not,1,0,0,0,0,0,0, ,2003, , ,ConventionalCAR,every 12 years or when needed, , , , ,Yes,Large car,4,0.666666667,0.5,0.666666667,0.666666667,0.5,0.5,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.333333333,0.333333333,0.523809524,0.166666667,0.75,0.83,-0.164912485,-0.132796003,0.003553718,-0.067617633,6.293209022,0.804066834,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.753660425,-0.150756244,0.222061722,-0.027550224,0.87571203,0.794805735,4.332540293,0.345358873,2.167301738,0.307336263,-1.658048382,0.330187028,0.119272061,-0.888829706,-0.904266788,0.215179236,-0.201205797,3.431597982,-0.209934927,0.516674245,-0.132868694,1.873667135,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1380,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2021, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,2,0.666666667,0.666666667,0.666666667,0.5,1,0.333333333,0.5,0.333333333,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,1,0.666666667,0.452380952,0.222222222,0.65,0.35,-1.496084095,-0.298697035,0.001333234,-0.059240657,5.436717909,0.404562617,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,3.989107979,-0.17338375,0.096942377,-0.128227721,0.396910969,0.19334144,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.844419549,-0.417968581,0.758560476,-0.18764694,0.806850983,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1382,0,rural,Yes,Yes,2010-2019,Yes,1,0,0,1,1,0,0, ,2021, , ,ConventionalCAR,every 12 years or when needed,Je ne me souviens pas, ,PositiveFeedback,Not, ,Small car,7,NA,NA,NA,NA,NA,NA,0.166666667,0.333333333,0.666666667,0.166666667,0.166666667,0.333333333,0.333333333,0.166666667,0.666666667,0.166666667,0.166666667,0.785714286,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.359051977,-0.141529765,0.102225483,-0.146920785,0.724681675,0.05892826,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.671748166,-0.160389702,0.152120987,-0.068234467,1.93781598,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1383,0,urban,Not,Not,I don't know,Not,1,0,0,0,0,0,0, ,2019, , ,ConventionalCAR,every 4 years, , , , ,Yes,Small car,3,0.666666667,0.5,0.666666667,0.666666667,0.833333333,0.5,0.166666667,0.666666667,0.5,1,0.166666667,0.166666667,0.333333333,0.5,0.333333333,0.666666667,0.5,0.785714286,0,0.69,0.61,-1.408985865,-0.253768566,-0.000119331,-0.015942795,5.890939859,0.813113569,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,2.884604688,-0.17911031,0.076492658,-0.072503426,0.356971025,-0.292684373,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.567162546,-0.409046906,0.678741863,-0.177056748,0.767646358,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1384,1,urban,Not,Yes,2000-2009,Yes,1,0,0,1,0,0,0, ,2019, , ,ConventionalCAR,every 4 years, , ,PositiveFeedback,Not, ,Large car,2,NA,NA,NA,NA,NA,NA,1,0.833333333,0.833333333,0.333333333,0.166666667,0.833333333,0.833333333,0.666666667,0.833333333,0.833333333,0.666666667,0.619047619,0.277777778,0.92,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14732004,-0.121914974,0.060843027,-0.097121038,0.342554996,-0.007928468,4.332540293,0.345358873,2.167301738,0.307336263,-1.658048382,0.330187028,0.119272061,-0.888829706,-0.904266788,0.215179236,-0.201205797,2.855746522,-0.626902408,0.462791141,-0.057613707,0.608316996,3.153792289,2.289863379,-0.297357579,-1.66821826,0.182380349,1.614212581,1.090699657,-0.036396201,0.764293046,-0.003157494,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1385,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2019, , ,ConventionalCAR,every 4 years, , , , ,Not,Small car,6,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.666666667,0.833333333,0.833333333,0.5,0.333333333,0.666666667,0.333333333,0.833333333,0.833333333,0.5,0.5,0.642857143,0.388888889,0.99,1,-1.080807838,-0.288715404,0.001349075,-0.051486655,5.645172565,0.249869038,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,4.310524768,-0.174699023,0.103048218,-0.143882841,0.432773099,-0.191717108,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.392022442,-0.428677481,1.020061253,-0.2045024,1.064865776,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1387,0,urban,Not,Yes,1970-1979,Not,0,0,0,0,0,0,0,Not, , , , , , , , , ,Not, ,4,0.666666667,0.5,0.166666667,0.166666667,1,1,0.833333333,0.833333333,0.833333333,0.333333333,0.333333333,NA,NA,NA,NA,NA,NA,0.738095238,0.611111111,0.28,0.26,-1.304758286,-0.285009073,0.001747604,-0.059862928,5.583104238,0.428763331,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.318349256,-0.818447673,0.83362563,-0.072201368,0.151517288,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1388,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2021, , ,ConventionalCAR,every 12 years or when needed, , , , ,Yes,Medium car,3,0.5,0.666666667,0.833333333,0.5,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0.166666667,0.333333333,0.5,0.428571429,0.277777778,0.7,0.73,-0.49280701,-0.208300636,0.003312467,-0.048936055,6.265878888,1.014284764,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.145563406,0.012412895,0.138060311,-0.120886836,0.266812711,0.541065352,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01124506,-0.042953107,0.950036182,-0.272465333,1.93833612,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1390,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2016, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,5,0.833333333,0.666666667,1,1,0.333333333,0.333333333,0.166666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,1,0.666666667,0.5,0.5,0.80952381,0.111111111,0.49,0.58,-0.333533922,-0.122646589,0.00172586,-0.034164101,6.400773154,0.842831285,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,1.866537094,-0.228674832,0.059962622,-0.021379257,0.237747905,0.446883037,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.786495229,-0.417353262,0.754010487,-0.188734675,0.789796535,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1393,0,urban,Not,Yes,2010-2019,Yes,1,0,0,0,0,0,0, ,2022, , ,ConventionalCAR,every 4 years, , , , ,Yes,Medium car,4,0.666666667,0.666666667,0.666666667,0.666666667,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,1,0.333333333,0.5,0.333333333,0.833333333,0.833333333,0.357142857,0.666666667,0.92,1,-1.086415951,-0.289293851,0.00168969,-0.018643756,5.723449514,0.616902915,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.143630246,-0.011057822,0.080253889,-0.093208585,0.533099604,0.572971171,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.153321714,-0.671135431,0.57678406,-0.018057892,0.923268209,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1395,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2019, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Medium car,3,0.833333333,0.666666667,0.833333333,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.333333333,0.5,0.666666667,0.166666667,0,0.5,0.166666667,1,0.833333333,0.833333333,0.166666667,0.63,0.42,-1.553214115,-0.351009813,0.002130731,-0.044102017,5.685087737,0.502785736,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.137071731,-0.17776162,0.066074752,0.006043858,0.315932698,0.999936119,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.616649031,-0.668547684,0.411601821,0.01145002,0.928658688,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1397,0,suburban,Not,Yes,I don't know,Yes,0,1,0,0,0,0,0, , ,2021, ,HEV,every 8 years, , , , ,Yes,Medium car,7,1,1,1,1,0.666666667,0.166666667,1,1,1,0,0,1,0,0,0,0.5,0.5,0.428571429,0.555555556,1,0,-1.054923779,-0.24909134,0.00222813,-0.065575394,5.884964574,0.207322514,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19972212,-0.096555077,0.071186121,-0.100210848,1.176199542,0.222683164,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.823858276,-0.339639752,1.017552094,-0.262695062,1.527780426,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1398,0,urban,Not,Yes,I don't know,Not,0,0,0,0,0,0,0,Yes, , , , , , , , , ,Not,Small car,2,1,0.833333333,1,0.666666667,0.833333333,0,0.833333333,0.666666667,0.666666667,1,0.666666667,0,0.666666667,0,0,0.833333333,0.333333333,0.69047619,0.611111111,1,0.78,-1.554125519,-0.343747369,0.001177926,-0.044188603,5.634270946,0.494791938,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,3.939998937,-0.164268952,0.095543082,-0.125755664,0.54725331,0.373473245,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.176536465,-0.733372809,1.009033705,-0.127684468,0.54338832,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1401,0,suburban,Not,Not,2010-2019,Yes,1,0,0,0,0,0,0, ,2016, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,4,0.666666667,0.666666667,0.333333333,0.333333333,0.666666667,0.5,0.666666667,0.333333333,0.333333333,0.5,0.666666667,0.333333333,0.333333333,0.5,0.333333333,0.666666667,0.666666667,0.333333333,0.555555556,0.88,0.18,-0.596965135,-0.161393208,0.000527045,-0.023702578,6.467082946,0.856190126,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,2.744374492,-0.290083454,0.079669667,-0.065430243,0.420528076,1.526837954,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561195694,-0.818306175,0.642693245,-0.003153954,0.463420339,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1403,0,urban,Not,Yes,2019 or later,Not,1,0,0,0,0,0,0, ,2014, , ,ConventionalCAR,every 12 years or when needed, , , , ,Yes,Small car,5,0.5,0.833333333,1,1,0.666666667,0.666666667,1,1,1,0,0,0.333333333,0.333333333,0.666666667,0.666666667,1,0.666666667,0.857142857,0.166666667,1,1,-1.62233505,-0.349645569,0.0019623,-0.050929091,5.591163577,0.231119617,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,3.595038959,-0.225729587,0.092279766,-0.10795761,0.47591184,0.809565265,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.600458319,-0.420094329,1.151521657,-0.279773885,0.565219424,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1405,0,urban,Not,Yes,I don't know,Not,0,0,0,0,0,0,0,Not, , , , , , , , , ,Yes, ,5,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1,0.5,0.166666667,NA,NA,NA,NA,NA,NA,0.738095238,0.166666667,0.84,1,-0.594288859,-0.191003156,0.001846476,-0.0605326,5.963682814,0.486422283,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.359982247,0.057063485,0.509815972,-0.239249551,1.818267841,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1407,0,urban,Not,Yes,I don't know,Yes,0,0,0,1,0,0,0,Not, , , , , , , ,PositiveFeedback,Not, , ,5,NA,NA,NA,NA,NA,NA,0.833333333,1,0.666666667,0.666666667,0.833333333,NA,NA,NA,NA,NA,NA,0.738095238,0.444444444,1,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.480579678,-0.464307011,1.165715279,-0.233029527,1.220352669,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1408,0,urban,Not,Yes,2010-2019,Not,0,0,0,0,0,0,0,Not, , , , , , , , , ,Yes, ,1,0.833333333,0.833333333,0,0,0.5,0.666666667,1,0,0,0.666666667,0.666666667,NA,NA,NA,NA,NA,NA,0,1,1,0,-0.104454311,-0.080124865,0.001549021,-0.03489836,6.560046581,0.946376807,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.883540982,-0.169192844,0.221931949,-0.078255954,1.934461791,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1410,0,rural,Not,Not,I don't know,Not,0,0,0,0,0,0,0,Yes, , , , , , , , , ,Not,Medium car,4,0.5,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.333333333,0.5,0.666666667,0.333333333,0.5,0.5,0.5,0.52,0.55,-1.514419497,-0.197536817,-0.001212177,-0.011101387,5.828260086,0.505381857,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.158281027,-0.104734412,0.136707499,-0.070095178,0.116177015,0.664767008,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.685712603,-0.27605706,0.096229151,-0.041779963,0.883278251,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1411,1,suburban,Not,Yes,I don't know,Yes,1,0,0,1,0,0,0, ,Je ne me souviens pas, , ,ConventionalCAR,every 12 years or when needed, , ,MixedFeedback,Not, ,Medium car,4,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.904761905,0.111111111,0.86,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.171994428,0.002486466,0.140103265,-0.141941522,0.470267208,0.334808449,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.497003131,0.069725729,0.595024886,-0.35611127,1.312551827,3.153792289,2.289863379,-0.297357579,-1.66821826,0.182380349,1.614212581,1.090699657,-0.036396201,0.764293046,-0.003157494,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1412,0,suburban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2005, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,3,0.666666667,0.666666667,0.666666667,0.666666667,0.5,0.5,0.833333333,1,0.833333333,0.666666667,0.666666667,0.833333333,0.833333333,0.666666667,0.666666667,0.666666667,0.5,0.69047619,0.777777778,0.71,0.91,-2.037386276,-0.451287128,0.00191531,-0.001027594,5.577043955,0.430526063,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,2.431713265,-0.316624122,0.075182631,-0.048720648,0.198796738,0.396763702,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722759163,-0.460598628,0.292828626,-0.068395831,0.552529415,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
